CHART																	
SinmeB_1454	MBL fold metallo-hydrolase(SM2011_RS23045)	Sinorhizobium meliloti 2011	GO:0006749~glutathione metabolic process,		GO:0016788~hydrolase activity, acting on ester bonds,GO:0050313~sulfur dioxygenase activity,	IPR001279:Beta-lactamase-like,		SM00849:SM00849,					KW-0378~Hydrolase,		DOMAIN:Lactamase_B,		
SinmeB_5344	MFS transporter(SM2011_RS06375)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0008521~acetyl-CoA transporter activity,	IPR004752:AmpG-like permease/Acetyl-coenzyme A transporter 1,IPR014090:Siderophore transporter, RhtX/FptX family,IPR024371:Acetyl-coenzyme A transporter 1,				KW-0472~Membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,		
SinmeB_0715	MFS transporter(SM2011_RS19885)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR011701:Major facilitator superfamily,IPR020846:Major facilitator superfamily domain,				KW-0472~Membrane,	KW-0812~Transmembrane,				DOMAIN:MFS,TRANSMEM:Helical,		
SinmeB_0818	MFS transporter(SM2011_RS20385)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR011701:Major facilitator superfamily,IPR020846:Major facilitator superfamily domain,				KW-0472~Membrane,	KW-0812~Transmembrane,				DOMAIN:MFS,TRANSMEM:Helical,		
SinmeB_1172	Mth938-like domain-containing protein(SM2011_RS22170)	Sinorhizobium meliloti 2011				IPR007523:NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,											
SinmeB_2039	N-formylglutamate amidohydrolase(SM2011_RS25660)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,	IPR007709:N-formylglutamate amidohydrolase,IPR011227:Uncharacterised conserved protein UCP029730,	PIRSF029730:uncharacterized conserved protein,						KW-0378~Hydrolase,				
SinmeB_0329	PAS domain S-box protein(SM2011_RS17975)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,		GO:0000155~phosphorelay sensor kinase activity,	IPR000014:PAS domain,IPR003594:Histidine kinase-like ATPase, ATP-binding domain,IPR003661:Signal transduction histidine kinase, subgroup 1, dimerisation/phosphoacceptor domain,IPR004358:Signal transduction histidine kinase-related protein, C-terminal,IPR005467:Signal transduction histidine kinase, core,IPR013767:PAS fold,		SM00091:PAS,SM00387:HATPase_c,SM00388:HisKA,			KW-0175~Coiled coil,		KW-0418~Kinase,KW-0808~Transferase,	KW-0597~Phosphoprotein,	COMPBIAS:Acidic residues,COMPBIAS:Basic and acidic residues,DOMAIN:Histidine kinase,DOMAIN:PAS,REGION:Disordered,		
SinmeB_2260	PAS domain-containing protein(SM2011_RS26760)	Sinorhizobium meliloti 2011			GO:0004673~protein histidine kinase activity,	IPR000014:PAS domain,IPR011102:Signal transduction histidine kinase, HWE region,IPR013655:PAS fold-3,		SM00091:PAS,SM00911:SM00911,			KW-0175~Coiled coil,		KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:PAS,		
SinmeB_1907	PLP-dependent aminotransferase family protein(SM2011_RS25000)	Sinorhizobium meliloti 2011	GO:0009058~biosynthetic process,		GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0003824~catalytic activity,GO:0008483~transaminase activity,GO:0030170~pyridoxal phosphate binding,	IPR000524:Transcription regulator HTH, GntR,IPR004839:Aminotransferase, class I/classII,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase,		SM00345:HTH_GNTR,					KW-0032~Aminotransferase,KW-0808~Transferase,		DOMAIN:HTH gntR-type,		
SinmeB_1259	SDR family NAD(P)-dependent oxidoreductase(SM2011_RS22405)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR002347:Glucose/ribitol dehydrogenase,IPR004027:SEC-C motif,							KW-0560~Oxidoreductase,				
SinmeB_0438	SDR family oxidoreductase(SM2011_RS18525)	Sinorhizobium meliloti 2011			GO:0004316~3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,GO:0016491~oxidoreductase activity,GO:0102132~3-oxo-pimeloyl-[acp] methyl ester reductase activity,	IPR002347:Glucose/ribitol dehydrogenase,IPR020904:Short-chain dehydrogenase/reductase, conserved site,						KW-0521~NADP,	KW-0560~Oxidoreductase,		ACT_SITE:Proton acceptor,BINDING:NAD or NADP	 via amide nitrogen and carbonyl oxygen,BINDING:NAD or NADP	 via carbonyl oxygen,BINDING:Substrate,NP_BIND:NAD or NADP,
SinmeB_1592	SDR family oxidoreductase(SM2011_RS23770)	Sinorhizobium meliloti 2011			GO:0004316~3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,GO:0016491~oxidoreductase activity,GO:0102132~3-oxo-pimeloyl-[acp] methyl ester reductase activity,	IPR002347:Glucose/ribitol dehydrogenase,IPR020904:Short-chain dehydrogenase/reductase, conserved site,							KW-0560~Oxidoreductase,				
SinmeB_0733	SOS response-associated peptidase(SM2011_RS19970)	Sinorhizobium meliloti 2011	GO:0006974~cellular response to DNA damage stimulus,GO:0018142~protein-DNA covalent cross-linking,		GO:0003697~single-stranded DNA binding,GO:0008233~peptidase activity,	IPR003738:Protein of unknown function DUF159,			KW-0227~DNA damage,				KW-0238~DNA-binding,KW-0378~Hydrolase,KW-0645~Protease,	KW-0190~Covalent protein-DNA linkage,	REGION:Disordered,		
SinmeB_0420	TldD/PmbA family protein(SM2011_RS18425)	Sinorhizobium meliloti 2011			GO:0008237~metallopeptidase activity,	IPR002510:TldD/PmbA,											
SinmeB_2477	TlpA family protein disulfide reductase(SM2011_RS27865)	Sinorhizobium meliloti 2011	GO:0017004~cytochrome complex assembly,	GO:0016021~integral component of membrane,	GO:0016491~oxidoreductase activity,	IPR013740:Redoxin,IPR013766:Thioredoxin domain,IPR017937:Thioredoxin, conserved site,				KW-0472~Membrane,	KW-0676~Redox-active center,KW-0812~Transmembrane,			KW-1015~Disulfide bond,	DOMAIN:Thioredoxin,		
SinmeB_1146	TolC family outer membrane protein(SM2011_RS22040)	Sinorhizobium meliloti 2011		GO:0019867~outer membrane,	GO:0015562~efflux transmembrane transporter activity,	IPR003423:Outer membrane efflux protein,IPR010130:Type I secretion outer membrane protein, TolC,			KW-0813~Transport,		KW-0175~Coiled coil,KW-0732~Signal,						
SinmeB_1144	TonB system transport protein ExbD(exbD)	Sinorhizobium meliloti 2011	GO:0015031~protein transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR003400:Biopolymer transport protein ExbD/TolR,IPR014170:TonB system transport protein ExbD type-1,			KW-0653~Protein transport,KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					TRANSMEM:Helical,		
SinmeB_6209	U32 family peptidase(SM2011_RS03520)	Sinorhizobium meliloti 2011	GO:0006744~ubiquinone biosynthetic process,		GO:0046872~metal ion binding,GO:0051539~4 iron, 4 sulfur cluster binding,	IPR001539:Peptidase U32,			KW-0831~Ubiquinone biosynthesis,			KW-0004~4Fe-4S,KW-0408~Iron,KW-0411~Iron-sulfur,KW-0479~Metal-binding,			METAL:Iron-sulfur (4Fe-4S),		
SinmeB_1748	VOC family protein(SM2011_RS24230)	Sinorhizobium meliloti 2011			GO:0051213~dioxygenase activity,	IPR004360:Glyoxalase/fosfomycin resistance/dioxygenase domain,							KW-0223~Dioxygenase,KW-0560~Oxidoreductase,		DOMAIN:VOC,		
SinmeB_1498	XdhC family protein(SM2011_RS23305)	Sinorhizobium meliloti 2011				IPR027051:XdhC Rossmann domain,									DOMAIN:XdhC_C,		
SinmeB_1499	XdhC family protein(SM2011_RS23310)	Sinorhizobium meliloti 2011				IPR003777:XdhC- CoxI,									DOMAIN:XdhC_CoxI,		
SinmeB_1934	acetolactate synthase small subunit(ilvN)	Sinorhizobium meliloti 2011	GO:0009097~isoleucine biosynthetic process,GO:0009099~valine biosynthetic process,		GO:0003984~acetolactate synthase activity,GO:1990610~acetolactate synthase regulator activity,	IPR002912:ACT domain,IPR004789:Acetolactate synthase, small subunit,IPR019455:Acetolactate synthase, small subunit, C-terminal,			KW-0028~Amino-acid biosynthesis,KW-0100~Branched-chain amino acid biosynthesis,				KW-0808~Transferase,		DOMAIN:ACT,		
SinmeB_3809	acyltransferase(C770_RS29335)	Sinorhizobium meliloti GR4		GO:0016021~integral component of membrane,	GO:0016747~transferase activity, transferring acyl groups other than amino-acyl groups,	IPR002656:Acyltransferase 3,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0012~Acyltransferase,KW-0808~Transferase,		DOMAIN:Acyl_transf_3,TRANSMEM:Helical,		
SinmeB_3809	acyltransferase(SM2011_RS10895)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0016747~transferase activity, transferring acyl groups other than amino-acyl groups,	IPR002656:Acyltransferase 3,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0012~Acyltransferase,KW-0808~Transferase,		DOMAIN:Acyl_transf_3,TRANSMEM:Helical,		
SinmeB_1005	adenylate kinase(SM2011_RS21345)	Sinorhizobium meliloti 2011	GO:0044209~AMP salvage,	GO:0005737~cytoplasm,	GO:0004017~adenylate kinase activity,GO:0005524~ATP binding,	IPR000850:Adenylate kinase,IPR006259:Adenylate kinase subfamily,IPR027417:P-loop containing nucleoside triphosphate hydrolase,			KW-0545~Nucleotide biosynthesis,	KW-0963~Cytoplasm,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0808~Transferase,		BINDING:AMP,BINDING:ATP,BINDING:ATP	 via carbonyl oxygen,NP_BIND:AMP,NP_BIND:ATP,REGION:LID,REGION:NMP,	
SinmeB_1775	alpha/beta hydrolase(SM2011_RS24365)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,GO:0016787~hydrolase activity,	IPR000073:Alpha/beta hydrolase fold-1,							KW-0378~Hydrolase,KW-0560~Oxidoreductase,		DOMAIN:AB hydrolase-1,		
SinmeB_2038	amino acid permease(SM2011_RS25655)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR002293:Amino acid/polyamine transporter I,				KW-0472~Membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,		
SinmeB_1981	aminopeptidase P family protein(SM2011_RS25365)	Sinorhizobium meliloti 2011			GO:0070006~metalloaminopeptidase activity,	IPR000587:Creatinase,IPR000994:Peptidase M24, structural domain,							KW-0031~Aminopeptidase,KW-0378~Hydrolase,KW-0645~Protease,		DOMAIN:Creatinase_N,DOMAIN:Peptidase_M24,DOMAIN:Peptidase_M24_C,		
SinmeB_2204	anti-sigma factor(SM2011_RS26470)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,		
SinmeB_1751	beta-ketoacyl-ACP synthase(SM2011_RS24245)	Sinorhizobium meliloti 2011	GO:0006633~fatty acid biosynthetic process,		GO:0004315~3-oxoacyl-[acyl-carrier-protein] synthase activity,GO:0033817~beta-ketoacyl-acyl-carrier-protein synthase II activity,	IPR014030:Beta-ketoacyl synthase, N-terminal,IPR014031:Beta-ketoacyl synthase, C-terminal,IPR016039:Thiolase-like,IPR018201:Beta-ketoacyl synthase, active site,IPR020841:Polyketide synthase, beta-ketoacyl synthase domain,		SM00825:SM00825,					KW-0012~Acyltransferase,KW-0808~Transferase,		DOMAIN:PKS_KS,		
SinmeB_1752	beta-ketoacyl-ACP synthase(SM2011_RS24250)	Sinorhizobium meliloti 2011			GO:0004315~3-oxoacyl-[acyl-carrier-protein] synthase activity,GO:0016746~transferase activity, transferring acyl groups,	IPR014030:Beta-ketoacyl synthase, N-terminal,IPR016039:Thiolase-like,					KW-0175~Coiled coil,		KW-0012~Acyltransferase,KW-0808~Transferase,		DOMAIN:Ketoacyl_synth_N,		
SinmeB_1369	bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase(SM2011_RS22640)	Sinorhizobium meliloti 2011	GO:0009166~nucleotide catabolic process,		GO:0000166~nucleotide binding,GO:0008254~3'-nucleotidase activity,GO:0008663~2',3'-cyclic-nucleotide 2'-phosphodiesterase activity,GO:0046872~metal ion binding,	IPR004843:Metallophosphoesterase domain,IPR006146:5'-Nucleotidase, conserved site,IPR006179:5'-Nucleotidase/apyrase,IPR006311:Twin-arginine translocation pathway, signal sequence,IPR008334:5'-Nucleotidase, C-terminal,						KW-0479~Metal-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-0511~Multifunctional enzyme,		DOMAIN:5_nucleotid_C,DOMAIN:Metallophos,		
SinmeB_1403	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU(glmU)	Sinorhizobium meliloti 2011	GO:0000902~cell morphogenesis,GO:0006048~UDP-N-acetylglucosamine biosynthetic process,GO:0008360~regulation of cell shape,GO:0009245~lipid A biosynthetic process,GO:0009252~peptidoglycan biosynthetic process,GO:0071555~cell wall organization,	GO:0005737~cytoplasm,	GO:0000287~magnesium ion binding,GO:0003977~UDP-N-acetylglucosamine diphosphorylase activity,GO:0019134~glucosamine-1-phosphate N-acetyltransferase activity,	IPR001451:Bacterial transferase hexapeptide repeat,IPR005882:Bifunctional UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase,IPR011004:Trimeric LpxA-like,IPR018357:Hexapeptide transferase, conserved site,IPR025877:MobA-like NTP transferase domain,			KW-0133~Cell shape,KW-0573~Peptidoglycan synthesis,KW-0961~Cell wall biogenesis/degradation,KW-9998~Cell wall biogenesis/degradation,	KW-0963~Cytoplasm,	KW-0677~Repeat,	KW-0460~Magnesium,KW-0479~Metal-binding,	KW-0012~Acyltransferase,KW-0511~Multifunctional enzyme,KW-0548~Nucleotidyltransferase,KW-0808~Transferase,		ACT_SITE:Proton acceptor,BINDING:Acetyl-CoA,BINDING:Acetyl-CoA	 via amide nitrogen,BINDING:UDP-GlcNAc,BINDING:UDP-GlcNAc	 via amide nitrogen,DOMAIN:NTP_transf_3,METAL:Magnesium,REGION:Acetyl-CoA binding,REGION:Linker,REGION:N-acetyltransferase,REGION:Pyrophosphorylase,REGION:UDP-GlcNAc binding,
SinmeB_3584	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase(thiD)	Sinorhizobium meliloti 2011	GO:0009228~thiamine biosynthetic process,GO:0009229~thiamine diphosphate biosynthetic process,		GO:0005524~ATP binding,GO:0008902~hydroxymethylpyrimidine kinase activity,GO:0008972~phosphomethylpyrimidine kinase activity,	IPR004399:Phosphomethylpyrimidine kinase type-2,IPR013749:Phosphomethylpyrimidine kinase type-1,			KW-0784~Thiamine biosynthesis,			KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0808~Transferase,		BINDING:4-amino-5-hydroxymethyl-2-methylpyrimidine,DOMAIN:Phos_pyr_kin,		
SinmeB_0907	biotin--[acetyl-CoA-carboxylase] ligase(SM2011_RS20840)	Sinorhizobium meliloti 2011			GO:0004077~biotin-[acetyl-CoA-carboxylase] ligase activity,	IPR003142:Biotin protein ligase, C-terminal,IPR004143:Biotin/lipoate A/B protein ligase,IPR004408:Biotin--acetyl-CoA-carboxylase ligase,IPR008988:Transcriptional repressor, C-terminal,						KW-0092~Biotin,	KW-0436~Ligase,		DOMAIN:BPL/LPL catalytic,		
SinmeB_1464	calcium-binding protein(SM2011_RS23105)	Sinorhizobium meliloti 2011			GO:0005509~calcium ion binding,	IPR001343:Haemolysin-type calcium-binding repeat,IPR011049:Serralysin-like metalloprotease, C-terminal,IPR018511:Hemolysin-type calcium-binding conserved site,											
SinmeB_1550	carbohydrate kinase family protein(SM2011_RS23560)	Sinorhizobium meliloti 2011			GO:0016301~kinase activity,GO:0016773~phosphotransferase activity, alcohol group as acceptor,	IPR002173:Carbohydrate/puine kinase, PfkB, conserved site,IPR011611:Carbohydrate kinase PfkB,							KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:PfkB,		
SinmeB_0545	chromosome segregation protein SMC(SM2011_RS19055)	Sinorhizobium meliloti 2011	GO:0006260~DNA replication,GO:0007062~sister chromatid cohesion,GO:0030261~chromosome condensation,	GO:0005694~chromosome,GO:0005737~cytoplasm,	GO:0003677~DNA binding,GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR003395:RecF/RecN/SMC,IPR010935:SMCs flexible hinge,IPR011890:Structural maintenance of chromosomes protein, prokaryotic,IPR024704:Structural maintenance of chromosomes protein,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	PIRSF005719:structural maintenance of chromosomes protein,	SM00968:SM00968,		KW-0963~Cytoplasm,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0238~DNA-binding,		DOMAIN:SMC hinge,NP_BIND:ATP,REGION:Disordered,		
SinmeB_1474	class I poly(R)-hydroxyalkanoic acid synthase(phaC)	Sinorhizobium meliloti 2011	GO:0042619~poly-hydroxybutyrate biosynthetic process,	GO:0005737~cytoplasm,	GO:0016746~transferase activity, transferring acyl groups,	IPR010941:Poly-beta-hydroxybutyrate polymerase, central domain,IPR010963:Poly(R)-hydroxyalkanoic acid synthase, class I,			KW-0583~PHB biosynthesis,	KW-0963~Cytoplasm,			KW-0012~Acyltransferase,KW-0808~Transferase,		DOMAIN:PhaC_N,		
SinmeB_0406	co-chaperone GroES(groES)	Sinorhizobium meliloti 2011	GO:0006457~protein folding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR011032:GroES-like,IPR018369:Chaperonin Cpn10, conserved site,IPR020818:Chaperonin Cpn10,		SM00883:SM00883,	KW-0346~Stress response,	KW-0963~Cytoplasm,			KW-0143~Chaperone,				
SinmeB_2472	cob(I)yrinic acid a,c-diamide adenosyltransferase(SM2011_RS27840)	Sinorhizobium meliloti 2011	GO:0009236~cobalamin biosynthetic process,		GO:0005524~ATP binding,GO:0008817~cob(I)yrinic acid a,c-diamide adenosyltransferase activity,	IPR016030:Adenosylcobalamin biosynthesis, ATP:cob(I)alamin adenosyltransferase-like,					KW-0175~Coiled coil,	KW-0067~ATP-binding,	KW-0808~Transferase,		DOMAIN:Cob_adeno_trans,		
SinmeB_1757	cobyrinate a,c-diamide synthase(SM2011_RS24275)	Sinorhizobium meliloti 2011	GO:0006541~glutamine metabolic process,GO:0009236~cobalamin biosynthetic process,		GO:0005524~ATP binding,GO:0042242~cobyrinic acid a,c-diamide synthase activity,GO:0043802~hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) activity,	IPR002586:CobQ/CobB/MinD/ParA nucleotide binding domain,IPR004484:Cobyrinic acid a,c-diamide synthase CbiA,IPR011698:CobB/CobQ-like glutamine amidotransferase,IPR017929:CobB/CobQ glutamine amidotransferase,IPR027417:P-loop containing nucleoside triphosphate hydrolase,			KW-0169~Cobalamin biosynthesis,		KW-0315~Glutamine amidotransferase,	KW-0067~ATP-binding,KW-0460~Magnesium,KW-0547~Nucleotide-binding,	KW-0436~Ligase,		ACT_SITE:Nucleophile,DOMAIN:CbiA,DOMAIN:GATase cobBQ-type,DOMAIN:GATase_3,SITE:Increases nucleophilicity of active site Cys,		
SinmeB_1876	cold-shock protein(SM2011_RS24855)	Sinorhizobium meliloti 2011		GO:0005737~cytoplasm,	GO:0003676~nucleic acid binding,GO:0003677~DNA binding,	IPR002059:Cold-shock protein, DNA-binding,IPR011129:Cold shock protein,IPR012156:Cold shock, CspA,IPR012340:Nucleic acid-binding, OB-fold,IPR019844:Cold-shock conserved site,	PIRSF002599:cold shock protein, CspA type,	SM00357:CSP,	KW-0346~Stress response,KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0963~Cytoplasm,			KW-0010~Activator,KW-0238~DNA-binding,		DOMAIN:CSD,		
SinmeB_1932	cold-shock protein(SM2011_RS25125)	Sinorhizobium meliloti 2011		GO:0005737~cytoplasm,	GO:0003676~nucleic acid binding,GO:0003677~DNA binding,	IPR002059:Cold-shock protein, DNA-binding,IPR011129:Cold shock protein,IPR012156:Cold shock, CspA,IPR012340:Nucleic acid-binding, OB-fold,IPR019844:Cold-shock conserved site,	PIRSF002599:cold shock protein, CspA type,	SM00357:CSP,		KW-0963~Cytoplasm,			KW-0238~DNA-binding,		DOMAIN:CSD,		
SinmeB_6185	copper-containing nitrite reductase(C770_RS22410)	Sinorhizobium meliloti GR4	GO:0019333~denitrification pathway,GO:0042128~nitrate assimilation,	GO:0042597~periplasmic space,	GO:0005507~copper ion binding,GO:0050421~nitrite reductase (NO-forming) activity,	IPR001117:Multicopper oxidase, type 1,IPR001287:Nitrite reductase, copper-type,IPR006311:Twin-arginine translocation pathway, signal sequence,IPR008972:Cupredoxin,IPR011707:Multicopper oxidase, type 3,			KW-0534~Nitrate assimilation,	KW-0574~Periplasm,	KW-0677~Repeat,KW-0732~Signal,	KW-0186~Copper,KW-0274~FAD,KW-0285~Flavoprotein,KW-0479~Metal-binding,	KW-0560~Oxidoreductase,		DOMAIN:Plastocyanin-like,DOMAIN:Plastocyanin-like 1,DOMAIN:Plastocyanin-like 2,METAL:Copper 1	 type 1,METAL:Copper 2	 type 2,SIGNAL:Tat-type signal,
SinmeB_1408	cyclic pyranopterin monophosphate synthase MoaC(moaC)	Sinorhizobium meliloti 2011	GO:0006777~Mo-molybdopterin cofactor biosynthetic process,		GO:0061799~cyclic pyranopterin monophosphate synthase activity,	IPR002820:Molybdopterin cofactor biosynthesis C (MoaC) domain,IPR023045:Molybdenum cofactor biosynthesis C,			KW-0501~Molybdenum cofactor biosynthesis,				KW-0456~Lyase,		DOMAIN:MoaC,REGION:Substrate binding,		
SinmeB_1481	cysteine desulfurase(SM2011_RS23220)	Sinorhizobium meliloti 2011	GO:0006534~cysteine metabolic process,		GO:0030170~pyridoxal phosphate binding,GO:0031071~cysteine desulfurase activity,	IPR000192:Aminotransferase, class V/Cysteine desulfurase,IPR010970:Cysteine desulfurase, SufS,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase,IPR016454:Cysteine desulfurase, NifS,	PIRSF005572:cysteine desulfurase, NifS type,					KW-0663~Pyridoxal phosphate,	KW-0808~Transferase,		DOMAIN:Aminotran_5,		
SinmeB_1485	cysteine desulfurase(SM2011_RS23240)	Sinorhizobium meliloti 2011			GO:0008483~transaminase activity,GO:0031071~cysteine desulfurase activity,	IPR000192:Aminotransferase, class V/Cysteine desulfurase,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase,IPR016454:Cysteine desulfurase, NifS,	PIRSF005572:cysteine desulfurase, NifS type,					KW-0663~Pyridoxal phosphate,	KW-0032~Aminotransferase,KW-0808~Transferase,		DOMAIN:Aminotran_5,		
SinmeB_1154	deoxyguanosinetriphosphate triphosphohydrolase(SM2011_RS22080)	Sinorhizobium meliloti 2011			GO:0016793~triphosphoric monoester hydrolase activity,	IPR003607:HD/PDEase domain,IPR006261:Deoxyguanosinetriphosphate triphosphohydrolase,IPR006674:HD domain,IPR023023:Deoxyguanosinetriphosphate triphosphohydrolase, type 2,IPR026875:Phosphohydrolase-associated domain,		SM00471:HDc,					KW-0378~Hydrolase,		DOMAIN:HD,		
SinmeB_1080	dihydrolipoyl dehydrogenase(lpdA)	Sinorhizobium meliloti 2011	GO:0045454~cell redox homeostasis,		GO:0004148~dihydrolipoyl dehydrogenase activity,GO:0050660~flavin adenine dinucleotide binding,	IPR004099:Pyridine nucleotide-disulphide oxidoreductase, dimerisation,IPR006258:Dihydrolipoamide dehydrogenase,IPR012999:Pyridine nucleotide-disulphide oxidoreductase, class I, active site,IPR016156:FAD/NAD-linked reductase, dimerisation,IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,	PIRSF000350:mercury(II) reductase, MerA type,					KW-0274~FAD,KW-0520~NAD,KW-0547~Nucleotide-binding,KW-0670~Pyruvate,		KW-1015~Disulfide bond,	ACT_SITE:Proton acceptor,BINDING:FAD,BINDING:NAD,BINDING:NAD	 via amide nitrogen,DISULFID:Redox-active,DOMAIN:Pyr_redox_2,DOMAIN:Pyr_redox_dim,NP_BIND:FAD,NP_BIND:NAD,	
SinmeB_1584	dipeptide epimerase(SM2011_RS23730)	Sinorhizobium meliloti 2011			GO:0016855~racemase and epimerase activity, acting on amino acids and derivatives,GO:0046872~metal ion binding,	IPR013341:Mandelate racemase/muconate lactonizing enzyme, N-terminal,IPR013342:Mandelate racemase/muconate lactonizing enzyme, C-terminal,		SM00922:SM00922,				KW-0460~Magnesium,KW-0479~Metal-binding,	KW-0413~Isomerase,		ACT_SITE:Proton acceptor	 specific for (R)-substrate epimerization,ACT_SITE:Proton acceptor	 specific for (S)-substrate epimerization,DOMAIN:MR_MLE,METAL:Magnesium,
SinmeB_4328	efflux RND transporter periplasmic adaptor subunit(SM2011_RS08260)	Sinorhizobium meliloti 2011		GO:0016020~membrane,GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR006143:RND efflux pump, membrane fusion protein,				KW-0472~Membrane,	KW-0812~Transmembrane,				DOMAIN:HlyD_D23,REGION:Disordered,		
SinmeB_4306	efflux RND transporter periplasmic adaptor subunit(SM2011_RS08375)	Sinorhizobium meliloti 2011		GO:0016020~membrane,	GO:0022857~transmembrane transporter activity,	IPR006143:RND efflux pump, membrane fusion protein,					KW-0175~Coiled coil,				DOMAIN:HlyD,DOMAIN:HlyD_D23,		
SinmeB_0884	endopeptidase La(lon)	Sinorhizobium meliloti 2011	GO:0006515~misfolded or incompletely synthesized protein catabolic process,GO:0034605~cellular response to heat,	GO:0005737~cytoplasm,	GO:0004176~ATP-dependent peptidase activity,GO:0004252~serine-type endopeptidase activity,GO:0005524~ATP binding,GO:0043565~sequence-specific DNA binding,	IPR003111:Peptidase S16, lon N-terminal,IPR003593:AAA+ ATPase domain,IPR003959:ATPase, AAA-type, core,IPR004815:Lon protease, bacterial/eukaryotic-type,IPR008268:Peptidase S16, active site,IPR008269:Peptidase S16, Lon C-terminal,IPR014721:Ribosomal protein S5 domain 2-type fold, subgroup,IPR015947:PUA-like domain,IPR020568:Ribosomal protein S5 domain 2-type fold,IPR027065:Lon protease,IPR027417:P-loop containing nucleoside triphosphate hydrolase,IPR027543:Lon protease, bacterial,	PIRSF001174:Lon protease,	SM00382:AAA,SM00464:LON,	KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,		COMPBIAS:Polar residues,DOMAIN:Lon N-terminal,DOMAIN:Lon proteolytic,NP_BIND:ATP,REGION:Disordered,		
SinmeB_2251	energy transducer TonB(SM2011_RS26715)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR006260:TonB, C-terminal,			KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,	KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,				COMPBIAS:Basic and acidic residues,DOMAIN:TonB_C,REGION:Disordered,		
