CHART																		
SinmeB_1037	L-serine ammonia-lyase(SM2011_RS21510)	Sinorhizobium meliloti 2011	GO:0006094~gluconeogenesis,		GO:0003941~L-serine ammonia-lyase activity,GO:0046872~metal ion binding,GO:0051539~4 iron, 4 sulfur cluster binding,	IPR004644:Iron-sulphur-dependent L-serine dehydratase single chain form,IPR005130:Serine dehydratase-like, alpha subunit,IPR005131:Serine dehydratase beta chain,			KW-0312~Gluconeogenesis,			KW-0004~4Fe-4S,KW-0408~Iron,KW-0411~Iron-sulfur,	KW-0456~Lyase,		DOMAIN:SDH_alpha,DOMAIN:SDH_beta,			
SinmeB_3745	LacI family transcriptional regulator(C770_RS29020)	Sinorhizobium meliloti GR4	GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR000843:Transcription regulator HTH, LacI,IPR010982:Lambda repressor-like, DNA-binding domain,		SM00354:HTH_LACI,	KW-0804~Transcription,KW-0805~Transcription regulation,				KW-0238~DNA-binding,		DOMAIN:HTH lacI-type,REGION:Disordered,			
SinmeB_1236	Lrp/AsnC family transcriptional regulator(SM2011_RS22305)	Sinorhizobium meliloti 2011			GO:0043565~sequence-specific DNA binding,	IPR000485:AsnC-type HTH domain,IPR011008:Dimeric alpha-beta barrel,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR019885:Transcription regulator HTH, AsnC-type, conserved site,IPR019887:Transcription regulator AsnC-type, C-terminal,IPR019888:Transcription regulator AsnC-type,		SM00344:HTH_ASNC,	KW-0804~Transcription,KW-0805~Transcription regulation,				KW-0010~Activator,KW-0238~DNA-binding,		DNA_BIND:H-T-H motif,DOMAIN:HTH asnC-type,			
SinmeB_1456	Lrp/AsnC family transcriptional regulator(SM2011_RS23055)	Sinorhizobium meliloti 2011			GO:0043565~sequence-specific DNA binding,	IPR000485:AsnC-type HTH domain,IPR011008:Dimeric alpha-beta barrel,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR019885:Transcription regulator HTH, AsnC-type, conserved site,IPR019887:Transcription regulator AsnC-type, C-terminal,IPR019888:Transcription regulator AsnC-type,		SM00344:HTH_ASNC,	KW-0804~Transcription,KW-0805~Transcription regulation,				KW-0238~DNA-binding,		DOMAIN:HTH asnC-type,DOMAIN:HTH cro/C1-type,			
SinmeB_2186	MaoC family dehydratase(SM2011_RS26380)	Sinorhizobium meliloti 2011				IPR002539:MaoC-like domain,									DOMAIN:MaoC-like,			
SinmeB_2187	MaoC family dehydratase(SM2011_RS26385)	Sinorhizobium meliloti 2011				IPR002539:MaoC-like domain,									DOMAIN:MaoC-like,			
SinmeB_1032	MerR family DNA-binding transcriptional regulator(SM2011_RS21490)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR000551:Transcription regulator HTH, MerR,IPR009061:DNA binding domain, putative,		SM00422:HTH_MERR,			KW-0175~Coiled coil,		KW-0238~DNA-binding,		DOMAIN:HTH merR-type,			
SinmeB_0442	Mrp/NBP35 family ATP-binding protein(SM2011_RS18545)	Sinorhizobium meliloti 2011	GO:0016226~iron-sulfur cluster assembly,		GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0016887~ATPase activity,GO:0046872~metal ion binding,GO:0051536~iron-sulfur cluster binding,	IPR000808:Mrp, conserved site,IPR002744:Domain of unknown function DUF59,IPR019591:ATPase-like, ParA/MinD,IPR027417:P-loop containing nucleoside triphosphate hydrolase,						KW-0408~Iron,KW-0411~Iron-sulfur,KW-0479~Metal-binding,	KW-0378~Hydrolase,		DOMAIN:FeS_assembly_P,NP_BIND:ATP,REGION:Disordered,			
SinmeB_1900	MurR/RpiR family transcriptional regulator(SM2011_RS24965)	Sinorhizobium meliloti 2011	GO:1901135~carbohydrate derivative metabolic process,		GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0097367~carbohydrate derivative binding,	IPR000281:Helix-turn-helix protein RpiR,IPR001347:Sugar isomerase (SIS),IPR009057:Homeodomain-like,									DOMAIN:HTH rpiR-type,			
SinmeB_2040	MurR/RpiR family transcriptional regulator(SM2011_RS25665)	Sinorhizobium meliloti 2011	GO:1901135~carbohydrate derivative metabolic process,		GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0097367~carbohydrate derivative binding,	IPR000281:Helix-turn-helix protein RpiR,IPR001347:Sugar isomerase (SIS),IPR009057:Homeodomain-like,									DOMAIN:HTH rpiR-type,			
SinmeB_0725	NAD regulator(SM2011_RS19930)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,	IPR011213:Nicotinic acid mononucleotide biosynthesis protein,IPR015797:NUDIX hydrolase domain-like,	PIRSF019423:nicotinic acid mononucleotide (NMN) biosynthesis protein,											
SinmeB_1901	NAD(P)/FAD-dependent oxidoreductase(SM2011_RS24970)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0003954~NADH dehydrogenase activity,GO:0016491~oxidoreductase activity,	IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,				KW-0472~Membrane,	KW-0812~Transmembrane,	KW-0830~Ubiquinone,	KW-0560~Oxidoreductase,		DOMAIN:Pyr_redox_2,			
SinmeB_6355	NADH-quinone oxidoreductase subunit J(SM2011_RS04245)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0008137~NADH dehydrogenase (ubiquinone) activity,GO:0048038~quinone binding,	IPR001457:NADH:ubiquinone/plastoquinone oxidoreductase, chain 6,				KW-0472~Membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0520~NAD,KW-0830~Ubiquinone,	KW-0560~Oxidoreductase,	KW-0874~Quinone,	TRANSMEM:Helical,			
SinmeB_6354	NADH-quinone oxidoreductase subunit K 2(C770_RS21530)	Sinorhizobium meliloti GR4	GO:0042773~ATP synthesis coupled electron transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0048038~quinone binding,GO:0050136~NADH dehydrogenase (quinone) activity,	IPR001133:NADH-ubiquinone oxidoreductase chain 4L/K,			KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0520~NAD,KW-0830~Ubiquinone,	KW-0560~Oxidoreductase,KW-1278~Translocase,	KW-0874~Quinone,	TRANSMEM:Helical,			
SinmeB_6354	NADH-quinone oxidoreductase subunit NuoK(nuoK)	Sinorhizobium meliloti 2011	GO:0042773~ATP synthesis coupled electron transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0048038~quinone binding,GO:0050136~NADH dehydrogenase (quinone) activity,	IPR001133:NADH-ubiquinone oxidoreductase chain 4L/K,			KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0520~NAD,KW-0830~Ubiquinone,	KW-0560~Oxidoreductase,KW-1278~Translocase,	KW-0874~Quinone,	TRANSMEM:Helical,			
SinmeB_1497	NTP transferase domain-containing protein(SM2011_RS23300)	Sinorhizobium meliloti 2011			GO:0016301~kinase activity,	IPR001453:Molybdopterin binding domain,IPR012184:Bifunctional molybdopterin binding protein /nucleotidyl transferase, putative,IPR025877:MobA-like NTP transferase domain,	PIRSF036626:bifunctional molybdopterin binding protein /nucleotidyl transferase,	SM00852:SM00852,					KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:MoCF_biosynth,			
SinmeB_1495	NUDIX domain-containing protein(SM2011_RS23290)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,	IPR000086:NUDIX hydrolase domain,IPR015797:NUDIX hydrolase domain-like,IPR020084:NUDIX hydrolase, conserved site,							KW-0378~Hydrolase,		DOMAIN:Nudix hydrolase,			
SinmeB_0685	NYN domain-containing protein(SM2011_RS19735)	Sinorhizobium meliloti 2011				IPR021139:NYN domain, limkain-b1-type,									DOMAIN:NYN,			
SinmeB_1504	P1 family peptidase(SM2011_RS23335)	Sinorhizobium meliloti 2011			GO:0004177~aminopeptidase activity,	IPR005321:Peptidase S58, DmpA,IPR016117:ArgJ-like domain,												
SinmeB_3031	RNA-binding S4 domain-containing protein(SM2011_RS31000)	Sinorhizobium meliloti 2011			GO:0003723~RNA binding,	IPR002942:RNA-binding S4 domain,		SM00363:S4,	KW-0346~Stress response,						COMPBIAS:Basic and acidic residues,DOMAIN:S4,REGION:Disordered,			
SinmeB_0344	RidA family protein(SM2011_RS18055)	Sinorhizobium meliloti 2011				IPR006175:YjgF/Yer057p/UK114 family,												
SinmeB_3617	S41 family peptidase(SM2011_RS11835)	Sinorhizobium meliloti 2011			GO:0008236~serine-type peptidase activity,	IPR001478:PDZ domain,IPR005151:Interphotoreceptor retinol-binding,		SM00228:PDZ,SM00245:TSPc,					KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,		DOMAIN:PDZ,			
SinmeB_1078	SGNH/GDSL hydrolase family protein(SM2011_RS21710)	Sinorhizobium meliloti 2011			GO:0004064~arylesterase activity,								KW-0378~Hydrolase,		DOMAIN:SGNH_hydro,			
SinmeB_0613	SufE family protein(SM2011_RS19405)	Sinorhizobium meliloti 2011				IPR003808:Fe-S metabolism associated domain, SufE-like,									DOMAIN:SufE,			
SinmeB_1636	TIGR02281 family clan AA aspartic protease(SM2011_RS23985)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0004190~aspartic-type endopeptidase activity,	IPR001969:Peptidase aspartic, active site,IPR011969:Peptidase aspartic, CHP02281,IPR021109:Aspartic peptidase,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0378~Hydrolase,KW-0645~Protease,		TRANSMEM:Helical,			
SinmeB_1867	TRAP transporter substrate-binding protein(SM2011_RS24805)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0031317~tripartite ATP-independent periplasmic transporter complex,GO:0042597~periplasmic space,	GO:0046872~metal ion binding,	IPR006311:Twin-arginine translocation pathway, signal sequence,IPR018389:Tripartite ATP-independent periplasmic transporter,IPR019546:Twin-arginine translocation pathway, signal sequence, bacterial/archaeal,IPR026289:Solute binding protein, mannitol/chloroaromatic system-like,	PIRSF039026:solute binding protein, SiaP type,		KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,				BINDING:Substrate,METAL:Metal cation,METAL:Metal cation	 via carbonyl oxygen,		
SinmeB_4327	TetR family transcriptional regulator(SM2011_RS08265)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR001647:DNA-binding HTH domain, TetR-type,IPR009057:Homeodomain-like,							KW-0238~DNA-binding,		DNA_BIND:H-T-H motif,DOMAIN:HTH tetR-type,			
SinmeB_0214	UPF0262 family protein(SM2011_RS17420)	Sinorhizobium meliloti 2011				IPR008321:Uncharacterised conserved protein UCP032146,	PIRSF032146:uncharacterized conserved protein,											
SinmeB_1419	UbiH/UbiF family hydroxylase(SM2011_RS22885)	Sinorhizobium meliloti 2011	GO:0006744~ubiquinone biosynthetic process,		GO:0016709~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen,GO:0071949~FAD binding,	IPR002938:Monooxygenase, FAD-binding,IPR010971:Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6,						KW-0830~Ubiquinone,			DOMAIN:FAD_binding_3,			
SinmeB_1556	YcjX family protein(SM2011_RS23590)	Sinorhizobium meliloti 2011				IPR007413:Protein of unknown function DUF463, YcjX-like protein,	PIRSF019381:heat shock protein YcjX,											
SinmeB_1762	acetamidase/formamidase family protein(SM2011_RS24300)	Sinorhizobium meliloti 2011			GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides,	IPR004304:Acetamidase/Formamidase,												
SinmeB_0487	acyl-CoA dehydrogenase(SM2011_RS18770)	Sinorhizobium meliloti 2011			GO:0003995~acyl-CoA dehydrogenase activity,GO:0008470~isovaleryl-CoA dehydrogenase activity,GO:0050660~flavin adenine dinucleotide binding,	IPR006089:Acyl-CoA dehydrogenase, conserved site,IPR006091:Acyl-CoA oxidase/dehydrogenase, central domain,IPR009075:Acyl-CoA dehydrogenase/oxidase C-terminal,IPR009100:Acyl-CoA dehydrogenase/oxidase,IPR013786:Acyl-CoA dehydrogenase/oxidase, N-terminal,IPR025878:Acetyl-CoA dehydrogenase-like C-terminal domain,						KW-0274~FAD,			DOMAIN:Acyl-CoA_dh_1,DOMAIN:Acyl-CoA_dh_C,DOMAIN:Acyl-CoA_dh_M,DOMAIN:Acyl-CoA_dh_N,			
SinmeB_1367	alanine dehydrogenase(ald)	Sinorhizobium meliloti 2011	GO:0042853~L-alanine catabolic process,		GO:0000166~nucleotide binding,GO:0000286~alanine dehydrogenase activity,	IPR007698:Alanine dehydrogenase/PNT, NAD(H)-binding domain,IPR007886:Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal,IPR008141:Alanine dehydrogenase/pyridine nucleotide transhydrogenase,IPR008143:Alanine dehydrogenase/pyridine nucleotide transhydrogenase, conserved site-2,	PIRSF000183:alanine dehydrogenase,	SM01002:SM01002,SM01003:SM01003,				KW-0520~NAD,KW-0547~Nucleotide-binding,			ACT_SITE:Proton donor/acceptor,BINDING:NAD,BINDING:Substrate,DOMAIN:AlaDh_PNT_C,DOMAIN:AlaDh_PNT_N,NP_BIND:NAD,			
SinmeB_1059	aldolase(SM2011_RS21615)	Sinorhizobium meliloti 2011			GO:0003824~catalytic activity,	IPR005000:Aldehyde-lyase domain,IPR015813:Pyruvate/Phosphoenolpyruvate kinase-like domain,									DOMAIN:HpcH_HpaI,			
SinmeB_3621	alpha-N-arabinofuranosidase(SM2011_RS11815)	Sinorhizobium meliloti 2011	GO:0046373~L-arabinose metabolic process,		GO:0046556~alpha-L-arabinofuranosidase activity,	IPR010720:Alpha-L-arabinofuranosidase, C-terminal,IPR013780:Glycosyl hydrolase, family 13, all-beta,IPR017853:Glycoside hydrolase, superfamily,		SM00813:Alpha-L-AF_C,					KW-0326~Glycosidase,KW-0378~Hydrolase,		DOMAIN:Alpha-L-AF_C,			
SinmeB_1611	alpha/beta fold hydrolase(SM2011_RS23860)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,	IPR000073:Alpha/beta hydrolase fold-1,							KW-0378~Hydrolase,		DOMAIN:AB hydrolase-1,			
SinmeB_2213	anthranilate synthase(SM2011_RS26520)	Sinorhizobium meliloti 2011	GO:0000162~tryptophan biosynthetic process,GO:0006541~glutamine metabolic process,		GO:0004049~anthranilate synthase activity,	IPR005801:ADC synthase,IPR006221:Anthranilate synthase/para-aminobenzoate synthase like domain,IPR006805:Anthranilate synthase component I, N-terminal,IPR010112:Anthranilate synthase,IPR015890:Chorismate binding, C-terminal,IPR017926:Glutamine amidotransferase,	PIRSF036934:bacterial anthranilate synthase,		KW-0028~Amino-acid biosynthesis,KW-0057~Aromatic amino acid biosynthesis,KW-0822~Tryptophan biosynthesis,		KW-0315~Glutamine amidotransferase,		KW-0456~Lyase,		ACT_SITE:For GATase activity,ACT_SITE:Nucleophile	 for GATase activity,BINDING:Glutamine,DOMAIN:Anth_synt_I_N,DOMAIN:Chorismate_bind,DOMAIN:GATase,DOMAIN:Glutamine amidotransferase type-1,REGION:Glutamine binding,		
SinmeB_2248	antibiotic biosynthesis monooxygenase(SM2011_RS26700)	Sinorhizobium meliloti 2011			GO:0004497~monooxygenase activity,	IPR007138:Antibiotic biosynthesis monooxygenase,IPR011008:Dimeric alpha-beta barrel,							KW-0503~Monooxygenase,KW-0560~Oxidoreductase,		DOMAIN:ABM,			
SinmeB_1784	betaine--homocysteine S-methyltransferase(bmt)	Sinorhizobium meliloti 2011	GO:0009086~methionine biosynthetic process,GO:0032259~methylation,		GO:0008270~zinc ion binding,GO:0008705~methionine synthase activity,GO:0047150~betaine-homocysteine S-methyltransferase activity,	IPR003726:Homocysteine S-methyltransferase,IPR017226:Betaine-homocysteine S-methyltransferase, BHMT,	PIRSF037505:betaine--homocysteine S-methyltransferase, BHMT type,				KW-0175~Coiled coil,				DOMAIN:Hcy-binding,METAL:Zinc,REGION:Disordered,			
SinmeB_2385	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase(SM2011_RS27370)	Sinorhizobium meliloti 2011			GO:0008675~2-dehydro-3-deoxy-phosphogluconate aldolase activity,	IPR000887:KDPG/KHG aldolase,IPR013785:Aldolase-type TIM barrel,							KW-0456~Lyase,					
SinmeB_1382	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase(SM2011_RS22710)	Sinorhizobium meliloti 2011	GO:0046496~nicotinamide nucleotide metabolic process,		GO:0005524~ATP binding,GO:0016301~kinase activity,GO:0046872~metal ion binding,GO:0052855~ADP-dependent NAD(P)H-hydrate dehydratase activity,GO:0052856~NADHX epimerase activity,GO:0052857~NADPHX epimerase activity,	IPR000631:YjeF C-terminal domain, carbohydrate kinase-related,IPR004443:YjeF N-terminal domain,IPR017953:Carbohydrate kinase, predicted, conserved site,	PIRSF017184:carbohydrate kinase,					KW-0520~NAD,KW-0521~NADP,KW-0630~Potassium,	KW-0413~Isomerase,KW-0418~Kinase,KW-0456~Lyase,KW-0808~Transferase,		BINDING:NAD(P)HX,BINDING:NAD(P)HX	 via amide nitrogen,DOMAIN:YjeF N-terminal,METAL:Potassium,NP_BIND:ADP,REGION:NAD(P)HX,		
SinmeB_0718	carboxylating nicotinate-nucleotide diphosphorylase(nadC)	Sinorhizobium meliloti 2011	GO:0009435~NAD biosynthetic process,		GO:0004514~nicotinate-nucleotide diphosphorylase (carboxylating) activity,	IPR002638:Quinolinate phosphoribosyl transferase, C-terminal,IPR004393:Nicotinate-nucleotide pyrophosphorylase,IPR013785:Aldolase-type TIM barrel,IPR022412:Quinolinate phosphoribosyl transferase, N-terminal,IPR027277:Nicotinate-nucleotide pyrophosphorylase/Putative pyrophosphorylase ModD,	PIRSF006250:nicotinate-nucleotide pyrophosphorylase (carboxylating),		KW-0662~Pyridine nucleotide biosynthesis,				KW-0808~Transferase,		DOMAIN:QRPTase_C,DOMAIN:QRPTase_N,			
SinmeB_5276	chaperonin GroEL(groL)	Sinorhizobium meliloti 2011	GO:0042026~protein refolding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,GO:0051082~unfolded protein binding,	IPR001844:Chaperonin Cpn60,IPR002423:Chaperonin Cpn60/TCP-1,IPR018370:Chaperonin Cpn60, conserved site,IPR027409:GroEL-like apical domain,IPR027410:TCP-1-like chaperonin intermediate domain,IPR027413:GroEL-like equatorial domain,			KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0143~Chaperone,KW-0413~Isomerase,		BINDING:ATP,BINDING:ATP	 via amide nitrogen,NP_BIND:ATP,		
SinmeB_2494	class I SAM-dependent methyltransferase(SM2011_RS27950)	Sinorhizobium meliloti 2011	GO:0032259~methylation,		GO:0008168~methyltransferase activity,	IPR013216:Methyltransferase type 11,							KW-0489~Methyltransferase,KW-0808~Transferase,		DOMAIN:Methyltransf_11,			
SinmeB_2780	class I SAM-dependent methyltransferase(SM2011_RS29385)	Sinorhizobium meliloti 2011	GO:0032259~methylation,		GO:0008168~methyltransferase activity,								KW-0489~Methyltransferase,KW-0808~Transferase,					
SinmeB_1759	cobalamin biosynthesis protein(SM2011_RS24285)	Sinorhizobium meliloti 2011	GO:0009236~cobalamin biosynthetic process,			IPR002750:Cobalamin (vitamin B12) biosynthesis CbiG, core,									DOMAIN:CbiG_C,			
SinmeB_0660	diacylglycerol kinase family lipid kinase(SM2011_RS19600)	Sinorhizobium meliloti 2011			GO:0003951~NAD+ kinase activity,	IPR001206:Diacylglycerol kinase, catalytic domain,IPR016064:ATP-NAD kinase-like domain,IPR017438:Inorganic polyphosphate/ATP-NAD kinase, domain 1,							KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:DAGKc,			
SinmeB_0376	dienelactone hydrolase family protein(SM2011_RS18205)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0008806~carboxymethylenebutenolidase activity,GO:0016787~hydrolase activity,	IPR002925:Dienelactone hydrolase,IPR006311:Twin-arginine translocation pathway, signal sequence,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0378~Hydrolase,		DOMAIN:DLH,TRANSMEM:Helical,			
SinmeB_1560	dihydroneopterin aldolase(folB)	Sinorhizobium meliloti 2011	GO:0046654~tetrahydrofolate biosynthetic process,GO:0046656~folic acid biosynthetic process,		GO:0004150~dihydroneopterin aldolase activity,	IPR006156:Dihydroneopterin aldolase,IPR006157:Dihydroneopterin aldolase/epimerase domain,		SM00905:SM00905,	KW-0289~Folate biosynthesis,				KW-0456~Lyase,		DOMAIN:FolB,			
SinmeB_0880	endonuclease/exonuclease/phosphatase family protein(SM2011_RS20690)	Sinorhizobium meliloti 2011			GO:0004519~endonuclease activity,GO:0004527~exonuclease activity,	IPR005135:Endonuclease/exonuclease/phosphatase,							KW-0255~Endonuclease,KW-0269~Exonuclease,KW-0378~Hydrolase,KW-0540~Nuclease,		DOMAIN:Endo/exonuclease/phosphatase,			
SinmeB_6270	ferredoxin(C770_RS21970)	Sinorhizobium meliloti GR4			GO:0009055~electron carrier activity,GO:0051536~iron-sulfur cluster binding,	IPR001041:2Fe-2S ferredoxin-type domain,							KW-0560~Oxidoreductase,					
SinmeB_4967	ferrichrome ABC transporter(C770_RS27505)	Sinorhizobium meliloti GR4			GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,					KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,			
SinmeB_0286	flagellar hook protein FlgE(flgE)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0009425~bacterial-type flagellum basal body,		IPR001444:Flagellar basal body rod protein, N-terminal,IPR010930:Flagellar basal-body/hook protein, C-terminal domain,IPR011491:Flagellar basal body FlaE,IPR019776:Flagellar basal body rod protein, conserved site,IPR020013:Fagellar hook-basal body protein, FlgE/F/G,				KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,					DOMAIN:FlaE,DOMAIN:Flg_bb_rod,DOMAIN:Flg_bbr_C,			
SinmeB_1502	flavin reductase family protein(SM2011_RS23325)	Sinorhizobium meliloti 2011			GO:0004497~monooxygenase activity,GO:0010181~FMN binding,	IPR002563:Flavin reductase-like, FMN-binding,IPR012349:FMN-binding split barrel,		SM00903:SM00903,					KW-0503~Monooxygenase,KW-0560~Oxidoreductase,		DOMAIN:Flavin_Reduct,			
SinmeB_0728	folate-binding protein YgfZ(SM2011_RS19945)	Sinorhizobium meliloti 2011	GO:0032259~methylation,		GO:0008168~methyltransferase activity,	IPR006222:Glycine cleavage T-protein, N-terminal,IPR017703:YgfZ/GcvT conserved site,IPR027266:GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1,					KW-0175~Coiled coil,		KW-0489~Methyltransferase,KW-0808~Transferase,		DOMAIN:GCV_T,			
SinmeB_2037	glutamine synthetase(SM2011_RS25650)	Sinorhizobium meliloti 2011	GO:0006542~glutamine biosynthetic process,GO:0009399~nitrogen fixation,		GO:0004356~glutamate-ammonia ligase activity,	IPR008146:Glutamine synthetase, catalytic domain,IPR014746:Glutamine synthetase/guanido kinase, catalytic domain,		SM01230:SM01230,	KW-0535~Nitrogen fixation,				KW-0436~Ligase,		DOMAIN:Gln-synt_C,			
SinmeB_3037	glutathione S-transferase family protein(SM2011_RS31030)	Sinorhizobium meliloti 2011	GO:0006749~glutathione metabolic process,		GO:0004364~glutathione transferase activity,GO:0016740~transferase activity,	IPR004045:Glutathione S-transferase, N-terminal,							KW-0808~Transferase,		DOMAIN:GST N-terminal,			
SinmeB_1385	heat shock protein HspQ(hspQ)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR011722:Hemimethylated DNA-binding domain,		SM00992:SM00992,	KW-0346~Stress response,				KW-0238~DNA-binding,		DOMAIN:YccV-like,			
SinmeB_2066	helix-turn-helix transcriptional regulator(SM2011_RS25795)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR000792:Transcription regulator LuxR, C-terminal,IPR016032:Signal transduction response regulator, C-terminal effector,		SM00421:HTH_LUXR,							DOMAIN:HTH luxR-type,			
SinmeB_2257	heme ABC transporter ATP-binding protein(SM2011_RS26745)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,	GO:0005524~ATP binding,GO:0015439~heme-transporting ATPase activity,GO:0016787~hydrolase activity,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR015863:ABC transporter, hemin import, HmuV,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-1278~Translocase,		DOMAIN:ABC transporter,NP_BIND:ATP,			
SinmeB_2254	hemin-degrading factor(SM2011_RS26730)	Sinorhizobium meliloti 2011	GO:0006826~iron ion transport,			IPR007845:Haemin-degrading HemS/ChuX domain,									DOMAIN:HemS,			
SinmeB_6341	histidine kinase(C770_RS21610)	Sinorhizobium meliloti GR4				IPR000644:Cystathionine beta-synthase, core,		SM00116:CBS,			KW-0129~CBS domain,				DOMAIN:CBS,			
SinmeB_3875	hydroxyisourate hydrolase(uraH)	Sinorhizobium meliloti 2011	GO:0006144~purine nucleobase metabolic process,		GO:0033971~hydroxyisourate hydrolase activity,	IPR000895:Transthyretin/hydroxyisourate hydrolase,IPR014306:Hydroxyisourate hydrolase,IPR023416:Transthyretin/hydroxyisourate hydrolase, superfamily,IPR023418:Transthyretin, thyroxine binding site,IPR023419:Transthyretin, conserved site,			KW-0659~Purine metabolism,				KW-0378~Hydrolase,		BINDING:Substrate,DOMAIN:TR_THY,			
SinmeB_3366	hypothetical protein(SM2011_RS15655)	Sinorhizobium meliloti 2011									KW-0732~Signal,				REGION:Disordered,			
SinmeB_0579	hypothetical protein(SM2011_RS19230)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,							
SinmeB_0852	hypothetical protein(SM2011_RS20550)	Sinorhizobium meliloti 2011									KW-0732~Signal,							
SinmeB_0964	hypothetical protein(SM2011_RS21130)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0732~Signal,KW-0812~Transmembrane,							
SinmeB_0967	hypothetical protein(SM2011_RS21155)	Sinorhizobium meliloti 2011									KW-0732~Signal,							
SinmeB_1056	hypothetical protein(SM2011_RS21600)	Sinorhizobium meliloti 2011									KW-0732~Signal,							
SinmeB_1524	hypothetical protein(SM2011_RS23435)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0732~Signal,KW-0812~Transmembrane,							
SinmeB_1576	hypothetical protein(SM2011_RS23685)	Sinorhizobium meliloti 2011													REGION:Disordered,			
