CHART																		
SMc03008	chemotaxis protein CheW(SM2011_RS17565)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0007165~signal transduction,	GO:0005737~cytoplasm,		IPR002545:CheW-like protein,		SM00260:CheW,	KW-0145~Chemotaxis,	KW-0963~Cytoplasm,					DOMAIN:CheW-like,			
SMc03143	class I SAM-dependent methyltransferase(SM2011_RS29385)	Sinorhizobium meliloti 2011	GO:0032259~methylation,		GO:0008168~methyltransferase activity,								KW-0489~Methyltransferase,KW-0808~Transferase,					
SMa0745	co-chaperone GroES(groES)	Sinorhizobium meliloti 2011	GO:0006457~protein folding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR011032:GroES-like,IPR018369:Chaperonin Cpn10, conserved site,IPR020818:Chaperonin Cpn10,		SM00883:SM00883,	KW-0346~Stress response,	KW-0963~Cytoplasm,			KW-0143~Chaperone,					
SMa2402	diaminobutyrate decarboxylase(rhbB)	Sinorhizobium meliloti 2011	GO:0019289~rhizobactin 1021 biosynthetic process,GO:0019752~carboxylic acid metabolic process,		GO:0030170~pyridoxal phosphate binding,GO:0033983~diaminobutyrate decarboxylase activity,	IPR002129:Pyridoxal phosphate-dependent decarboxylase,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015424:Pyridoxal phosphate-dependent transferase,IPR021115:Pyridoxal-phosphate binding site,						KW-0663~Pyridoxal phosphate,	KW-0210~Decarboxylase,KW-0456~Lyase,					
SMa2400	diaminobutyrate--2-oxoglutarate transaminase(rhbA)	Sinorhizobium meliloti 2011	GO:0019289~rhizobactin 1021 biosynthetic process,		GO:0030170~pyridoxal phosphate binding,GO:0045303~diaminobutyrate-2-oxoglutarate transaminase activity,	IPR004637:2,4-diaminobutyrate 4-transaminase,IPR005814:Aminotransferase class-III,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase,	PIRSF000521:4-aminobutyrate/lysine/ornithine transaminase,					KW-0663~Pyridoxal phosphate,	KW-0032~Aminotransferase,KW-0808~Transferase,					
SMc01095	efflux RND transporter permease subunit(SM2011_RS16475)	Sinorhizobium meliloti 2011	GO:0042908~xenobiotic transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0015562~efflux transmembrane transporter activity,	IPR000731:Sterol-sensing domain,IPR001036:Acriflavin resistance protein,IPR004764:Hydrophobe/amphiphile efflux-1 HAE1,IPR027463:Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains,			KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:SSD,TRANSMEM:Helical,			
SMc01907	esterase-like activity of phytase family protein(SM2011_RS20720)	Sinorhizobium meliloti 2011	GO:0009166~nucleotide catabolic process,	GO:0016021~integral component of membrane,	GO:0016787~hydrolase activity,	IPR006179:5'-Nucleotidase/apyrase,IPR015943:WD40/YVTN repeat-like-containing domain,IPR027372:Phytase-like domain,				KW-0472~Membrane,	KW-0732~Signal,KW-0812~Transmembrane,		KW-0560~Oxidoreductase,		DOMAIN:Phytase-like,			
SM_b21221	extracellular solute-binding protein(SM2011_RS10270)	Sinorhizobium meliloti 2011		GO:0042597~periplasmic space,		IPR006059:Bacterial extracellular solute-binding, family 1,			KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,							
SMa5031	ferredoxin(C770_RS21970)	Sinorhizobium meliloti GR4			GO:0009055~electron carrier activity,GO:0051536~iron-sulfur cluster binding,	IPR001041:2Fe-2S ferredoxin-type domain,							KW-0560~Oxidoreductase,					
SMc03014	flagellar M-ring protein FliF(fliF)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005886~plasma membrane,GO:0009431~bacterial-type flagellum basal body, MS ring,GO:0016021~integral component of membrane,	GO:0003774~motor activity,	IPR000067:Flagellar M-ring protein FliF,IPR006182:Secretory protein YscJ/FliF,IPR013556:Flagellar M-ring C-terminal,	PIRSF004862:flagellar m ring protein,			KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,KW-0997~Cell inner membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DOMAIN:YscJ_FliF,DOMAIN:YscJ_FliF_C,REGION:Disordered,TRANSMEM:Helical,			
SMc03032	flagellar basal body P-ring protein FlgI(SM2011_RS17685)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0009428~bacterial-type flagellum basal body, distal rod, P ring,GO:0030288~outer membrane-bounded periplasmic space,	GO:0005198~structural molecule activity,	IPR001782:Flagellar P-ring protein,				KW-0282~Flagellum,KW-0574~Periplasm,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0732~Signal,							
SMc03028	flagellar basal body rod protein FlgC(flgC)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0030694~bacterial-type flagellum basal body, rod,		IPR001444:Flagellar basal body rod protein, N-terminal,IPR006299:Flagellar basal-body rod protein FlgC,IPR010930:Flagellar basal-body/hook protein, C-terminal domain,IPR019776:Flagellar basal body rod protein, conserved site,				KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0175~Coiled coil,				DOMAIN:Flg_bb_rod,DOMAIN:Flg_bbr_C,			
SMc03024	flagellar basal-body rod protein FlgF(flgF)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0030694~bacterial-type flagellum basal body, rod,		IPR001444:Flagellar basal body rod protein, N-terminal,IPR010930:Flagellar basal-body/hook protein, C-terminal domain,IPR012836:Flagellar basal-body rod FlgF,IPR020013:Fagellar hook-basal body protein, FlgE/F/G,				KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,					DOMAIN:Flg_bb_rod,DOMAIN:Flg_bbr_C,			
SMc03054	flagellar biosynthesis protein FlhA(flhA)	Sinorhizobium meliloti 2011	GO:0009306~protein secretion,GO:0044780~bacterial-type flagellum assembly,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR001712:Type III secretion system FHIPEP,IPR006301:Flagellar biosynthesis protein FlhA,	PIRSF005419:type III secretion apparatus inner membrane protein, FlhA type,		KW-0653~Protein transport,KW-0813~Transport,KW-1005~Bacterial flagellum biogenesis,KW-1006~Bacterial flagellum protein export,	KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,	KW-0175~Coiled coil,				TRANSMEM:Helical,			
SMc03050	flagellar biosynthesis regulator FlaF(flaF)	Sinorhizobium meliloti 2011	GO:0044781~bacterial-type flagellum organization,			IPR010845:Flagellar FlaF,				KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,								
SMc03049	flagellar hook-associated family protein(SM2011_RS17770)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005576~extracellular region,GO:0009288~bacterial-type flagellum,	GO:0005198~structural molecule activity,	IPR001029:Flagellin, D0/D1 domain,				KW-0282~Flagellum,KW-0964~Secreted,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,					DOMAIN:Flagellin_D0/D1,			
SMc03029	flagellar hook-basal body complex protein FliE(fliE)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0009425~bacterial-type flagellum basal body,	GO:0003774~motor activity,GO:0005198~structural molecule activity,	IPR001624:Flagellar hook-basal body complex protein FliE,				KW-0282~Flagellum,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,								
SMc03042	flagellar motor protein MotB(SM2011_RS17735)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR006665:Outer membrane protein, OmpA/MotB, C-terminal,IPR025713:Motility protein B, N-terminal domain,				KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,KW-1003~Cell membrane,	KW-0812~Transmembrane,				COMPBIAS:Polar residues,DOMAIN:OmpA-like,REGION:Disordered,TRANSMEM:Helical,			
SMc03021	flagellar motor switch protein FliM(SM2011_RS17630)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0097588~archaeal or bacterial-type flagellum-dependent cell motility,	GO:0005886~plasma membrane,GO:0009425~bacterial-type flagellum basal body,		IPR001543:Surface presentation of antigen (SpoA),			KW-0145~Chemotaxis,KW-0283~Flagellar rotation,	KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					DOMAIN:FliMN_C,			
SMc03020	flagellar motor switch protein FliN(fliN)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005886~plasma membrane,GO:0009425~bacterial-type flagellum basal body,	GO:0003774~motor activity,	IPR001172:Flagellar motor switch FliN/Type III secretion HrcQb,IPR001543:Surface presentation of antigen (SpoA),IPR012826:Flagellar motor switch FliN,			KW-0145~Chemotaxis,KW-0283~Flagellar rotation,	KW-0282~Flagellum,KW-0472~Membrane,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					DOMAIN:FliMN_C,			
SMc03025	flagellar protein export ATPase FliI(fliI)	Sinorhizobium meliloti 2011	GO:0030254~protein secretion by the type III secretion system,GO:0044781~bacterial-type flagellum organization,	GO:0005737~cytoplasm,GO:0009288~bacterial-type flagellum,GO:0030257~type III protein secretion system complex,	GO:0005524~ATP binding,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism,GO:0046961~proton-transporting ATPase activity, rotational mechanism,	IPR000194:ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain,IPR003593:AAA+ ATPase domain,IPR005714:ATPase, type III secretion system, FliI/YscN,IPR020003:ATPase, alpha/beta subunit, nucleotide-binding domain, active site,IPR022426:Flagellum-specific ATP synthase,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0066~ATP synthesis,KW-0375~Hydrogen ion transport,KW-0406~Ion transport,KW-0653~Protein transport,KW-0813~Transport,KW-1005~Bacterial flagellum biogenesis,KW-1006~Bacterial flagellum protein export,	KW-0282~Flagellum,KW-0963~Cytoplasm,KW-0966~Cell projection,KW-0969~Cilium,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-1278~Translocase,		DOMAIN:AAA,NP_BIND:ATP,			
SMc03037	flagellin A(SM2011_RS17710)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005576~extracellular region,GO:0009288~bacterial-type flagellum,	GO:0005198~structural molecule activity,	IPR001029:Flagellin, D0/D1 domain,IPR001492:Flagellin,				KW-0282~Flagellum,KW-0964~Secreted,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0175~Coiled coil,				DOMAIN:Flagellin_D0/D1,			
SMc03038	flagellin B(SM2011_RS17715)	Sinorhizobium meliloti 2011	GO:0071973~bacterial-type flagellum-dependent cell motility,	GO:0005576~extracellular region,GO:0009288~bacterial-type flagellum,	GO:0005198~structural molecule activity,	IPR001029:Flagellin, D0/D1 domain,IPR001492:Flagellin,				KW-0282~Flagellum,KW-0964~Secreted,KW-0966~Cell projection,KW-0969~Cilium,KW-0975~Bacterial flagellum,	KW-0175~Coiled coil,				DOMAIN:Flagellin_D0/D1,			
SMc03004	globin-coupled sensor protein(SM2011_RS17545)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0007165~signal transduction,	GO:0016020~membrane,	GO:0004888~transmembrane signaling receptor activity,GO:0019825~oxygen binding,GO:0020037~heme binding,	IPR004089:Methyl-accepting chemotaxis protein (MCP) signalling domain,IPR004090:Chemotaxis methyl-accepting receptor,IPR009050:Globin-like,IPR012292:Globin, structural domain,		SM00283:MA,	KW-0145~Chemotaxis,				KW-0675~Receptor,KW-0807~Transducer,		DOMAIN:HAMP,DOMAIN:Methyl-accepting transducer,REGION:Disordered,			
SMc00293	homoserine dehydrogenase(SM2011_RS23170)	Sinorhizobium meliloti 2011	GO:0009086~methionine biosynthetic process,GO:0009088~threonine biosynthetic process,GO:0009097~isoleucine biosynthetic process,		GO:0004412~homoserine dehydrogenase activity,GO:0050661~NADP binding,	IPR001342:Homoserine dehydrogenase, catalytic,IPR002912:ACT domain,IPR005106:Aspartate/homoserine dehydrogenase, NAD-binding,IPR016204:Homoserine dehydrogenase,IPR019811:Homoserine dehydrogenase, conserved site,	PIRSF000098:homoserine dehydrogenase,		KW-0100~Branched-chain amino acid biosynthesis,			KW-0521~NADP,			ACT_SITE:Proton donor,BINDING:NADP,BINDING:Substrate,DOMAIN:ACT,NP_BIND:NADP,			
SMa0852	host-specificity nodulation protein HsnA(hsnA)	Sinorhizobium meliloti 2011				IPR006162:Phosphopantetheine attachment site,IPR009081:Acyl carrier protein-like,			KW-0536~Nodulation,					KW-0596~Phosphopantetheine,KW-0597~Phosphoprotein,	DOMAIN:Carrier,			
SMa0851	host-specificity nodulation protein HsnD(hsnD)	Sinorhizobium meliloti 2011			GO:0008146~sulfotransferase activity,	IPR000863:Sulfotransferase domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,			KW-0536~Nodulation,				KW-0808~Transferase,		REGION:Hydrophobic,			
SM_b21285	hydroxyisourate hydrolase(uraH)	Sinorhizobium meliloti 2011	GO:0006144~purine nucleobase metabolic process,		GO:0033971~hydroxyisourate hydrolase activity,	IPR000895:Transthyretin/hydroxyisourate hydrolase,IPR014306:Hydroxyisourate hydrolase,IPR023416:Transthyretin/hydroxyisourate hydrolase, superfamily,IPR023418:Transthyretin, thyroxine binding site,IPR023419:Transthyretin, conserved site,			KW-0659~Purine metabolism,				KW-0378~Hydrolase,		BINDING:Substrate,DOMAIN:TR_THY,			
SMc02178	hypothetical protein(SM2011_RS16695)	Sinorhizobium meliloti 2011									KW-0732~Signal,							
SMc03041	hypothetical protein(SM2011_RS17730)	Sinorhizobium meliloti 2011									KW-0175~Coiled coil,							
SMc03057	hypothetical protein(SM2011_RS17820)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,				REGION:Disordered,			
SMc01180	hypothetical protein(SM2011_RS22570)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,			
SMc04346	ketol-acid reductoisomerase(ilvC)	Sinorhizobium meliloti 2011	GO:0009097~isoleucine biosynthetic process,GO:0009099~valine biosynthetic process,		GO:0000287~magnesium ion binding,GO:0004455~ketol-acid reductoisomerase activity,GO:0016853~isomerase activity,GO:0050661~NADP binding,	IPR000506:Acetohydroxy acid isomeroreductase C-terminal,IPR008927:6-phosphogluconate dehydrogenase, C-terminal-like,IPR013023:Acetohydroxy acid isomeroreductase,IPR013116:Acetohydroxy acid isomeroreductase, catalytic,IPR014359:Ketol-acid reductoisomerase, gammaproteobacteria,	PIRSF000116:ketol-acid reductoisomerase, Gammaproteobacteria type,		KW-0028~Amino-acid biosynthesis,KW-0100~Branched-chain amino acid biosynthesis,			KW-0460~Magnesium,KW-0479~Metal-binding,KW-0521~NADP,	KW-0413~Isomerase,KW-0560~Oxidoreductase,		BINDING:NADP,BINDING:NADP	 via amide nitrogen,BINDING:Substrate,DOMAIN:KARI C-terminal knotted,DOMAIN:KARI N-terminal Rossmann,METAL:Magnesium 1,METAL:Magnesium 2,NP_BIND:NADP,		
SMc00399	magnesium/cobalt transporter CorA(corA)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0015087~cobalt ion transmembrane transporter activity,GO:0015095~magnesium ion transmembrane transporter activity,	IPR002523:Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB,IPR004488:Magnesium/cobalt transport protein CorA,			KW-0406~Ion transport,KW-0813~Transport,	KW-0472~Membrane,KW-1003~Cell membrane,	KW-0175~Coiled coil,	KW-0460~Magnesium,			TRANSMEM:Helical,			
SMc01721	membrane protein insertase YidC(yidC)	Sinorhizobium meliloti 2011	GO:0015031~protein transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0032977~membrane insertase activity,	IPR001708:Membrane insertase OXA1/ALB3/YidC,IPR019998:Membrane insertase YidC,			KW-0653~Protein transport,KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0143~Chaperone,		COMPBIAS:Polar residues,DOMAIN:YidC_periplas,REGION:Disordered,TRANSMEM:Helical,			
SMc03159	methionine ABC transporter ATP-binding protein(SM2011_RS29085)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0033232~D-methionine-transporting ATPase activity,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR017871:ABC transporter, conserved site,IPR017908:ABC transporter, methionine import, ATP-binding protein, MetN, C-terminal,IPR018449:NIL domain,IPR026253:ABC transporter, methionine import, ATP-binding protein MetN,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,SM00930:SM00930,	KW-0029~Amino-acid transport,KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-1278~Translocase,		DOMAIN:ABC transporter,NP_BIND:ATP,			
SMc01104	methyl-accepting chemotaxis protein(SM2011_RS16430)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0007165~signal transduction,	GO:0016021~integral component of membrane,	GO:0004888~transmembrane signaling receptor activity,	IPR003660:HAMP linker domain,IPR004089:Methyl-accepting chemotaxis protein (MCP) signalling domain,IPR004090:Chemotaxis methyl-accepting receptor,		SM00283:MA,SM00304:HAMP,		KW-0472~Membrane,	KW-0175~Coiled coil,KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0675~Receptor,KW-0807~Transducer,		DOMAIN:HAMP,DOMAIN:Methyl-accepting transducer,REGION:Disordered,TRANSMEM:Helical,			
SMa0869	nodulation N-acyltransferase NodA(nodA)	Sinorhizobium meliloti 2011		GO:0005829~cytosol,	GO:0016746~transferase activity, transferring acyl groups,	IPR003484:N-acyltransferase NodA,IPR020567:Nodulation protein A, NodA, conserved site,			KW-0536~Nodulation,	KW-0963~Cytoplasm,			KW-0012~Acyltransferase,KW-0808~Transferase,					
SMa0875	nodulation protein NolG(nolG)	Sinorhizobium meliloti 2011		GO:0016020~membrane,	GO:0022857~transmembrane transporter activity,	IPR001036:Acriflavin resistance protein,IPR027463:Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains,			KW-0536~Nodulation,		KW-0732~Signal,				REGION:Disordered,			
SMc02436	peptide chain release factor 1(prfA)	Sinorhizobium meliloti 2011		GO:0005737~cytoplasm,	GO:0016149~translation release factor activity, codon specific,	IPR000352:Peptide chain release factor class I/class II,IPR004373:Peptide chain release factor 1,IPR005139:Peptide chain release factor,		SM00937:SM00937,	KW-0648~Protein biosynthesis,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,			KW-0488~Methylation,	COMPBIAS:Basic and acidic residues,DOMAIN:RF_PROK_I,REGION:Disordered,			
SM_b21640	phenylacetate-CoA oxygenase subunit PaaA(C770_RS26070)	Sinorhizobium meliloti GR4	GO:0010124~phenylacetate catabolic process,		GO:0097266~phenylacetyl-CoA 1,2-epoxidase activity,	IPR007814:Phenylacetic acid catabolic,IPR009078:Ferritin-like superfamily,IPR011881:Phenylacetate-CoA oxygenase, PaaG subunit,IPR012347:Ferritin-related,									REGION:Disordered,			
SM_b21177	phosphonate ABC transporter ATP-binding protein(phnC)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,	GO:0005524~ATP binding,GO:0015416~ATPase-coupled organic phosphonate transmembrane transporter activity,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR012693:ABC transporter, phosphonate import, PhnC,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0813~Transport,KW-0918~Phosphonate transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-1278~Translocase,		DOMAIN:ABC transporter,NP_BIND:ATP,			
SM_b21176	phosphonate ABC transporter substrate-binding protein(phnD)	Sinorhizobium meliloti 2011	GO:0015716~organic phosphonate transport,GO:0055085~transmembrane transport,	GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR005770:Phosphonate-binding periplasmic protein,IPR017797:ABC transporter, phosphonate, periplasmic substrate-binding protein,					KW-0732~Signal,							
SMc00640	phosphoserine transaminase(SM2011_RS28290)	Sinorhizobium meliloti 2011	GO:0006564~L-serine biosynthetic process,GO:0008615~pyridoxine biosynthetic process,		GO:0004648~O-phospho-L-serine:2-oxoglutarate aminotransferase activity,	IPR000192:Aminotransferase, class V/Cysteine desulfurase,IPR006271:Phosphoserine aminotransferase, Methanosarcina-type,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase,IPR022278:Phosphoserine aminotransferase,	PIRSF000525:phosphoserine aminotransferase,		KW-0028~Amino-acid biosynthesis,KW-0664~Pyridoxine biosynthesis,KW-0718~Serine biosynthesis,			KW-0663~Pyridoxal phosphate,	KW-0032~Aminotransferase,KW-0808~Transferase,		DOMAIN:Aminotran_5,REGION:Disordered,			
SMc00324	polyribonucleotide nucleotidyltransferase(pnp)	Sinorhizobium meliloti 2011	GO:0006396~RNA processing,GO:0006402~mRNA catabolic process,	GO:0005737~cytoplasm,	GO:0000287~magnesium ion binding,GO:0003723~RNA binding,GO:0004654~polyribonucleotide nucleotidyltransferase activity,	IPR001247:Exoribonuclease, phosphorolytic domain 1,IPR003029:Ribosomal protein S1, RNA-binding domain,IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR012162:Polyribonucleotide nucleotidyltransferase,IPR012340:Nucleic acid-binding, OB-fold,IPR015847:Exoribonuclease, phosphorolytic domain 2,IPR015848:Polynucleotide phosphorylase, phosphorolytic RNA-binding, bacterial/organelle-type,IPR020568:Ribosomal protein S5 domain 2-type fold,IPR022967:RNA-binding domain, S1,IPR027408:PNPase/RNase PH domain,	PIRSF005499:polyribonucleotide nucleotidyltransferase,	SM00316:SM00316,SM00322:KH,		KW-0963~Cytoplasm,		KW-0460~Magnesium,KW-0479~Metal-binding,	KW-0548~Nucleotidyltransferase,KW-0694~RNA-binding,KW-0808~Transferase,		DOMAIN:KH,DOMAIN:S1 motif,METAL:Magnesium,			
SMc03009	protein-glutamate O-methylesterase CheR(cheR)	Sinorhizobium meliloti 2011			GO:0008983~protein-glutamate O-methyltransferase activity,	IPR000780:MCP methyltransferase, CheR-type,IPR022641:MCP methyltransferase, CheR-type, all-alpha domain, N-terminal,IPR022642:MCP methyltransferase, CheR-type, SAM-binding domain, C-terminal,IPR026024:Chemotaxis protein methyltransferase CheR,	PIRSF000410:chemotaxis protein methyltransferase 3,	SM00138:MeTrc,					KW-0808~Transferase,		BINDING:S-adenosyl-L-methionine,DOMAIN:CheR-type methyltransferase,REGION:S-adenosyl-L-methionine binding,			
SMc02513	purine permease(SM2011_RS29780)	Sinorhizobium meliloti 2011	GO:0015851~nucleobase transport,	GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR006042:Xanthine/uracil permease,IPR006043:Xanthine/uracil/vitamin C permease,IPR017588:Xanthine permease,			KW-0813~Transport,	KW-0472~Membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,			
SMc03090	purine-binding chemotaxis protein CheW(SM2011_RS29680)	Sinorhizobium meliloti 2011	GO:0006935~chemotaxis,GO:0007165~signal transduction,			IPR002545:CheW-like protein,		SM00260:CheW,							DOMAIN:CheW-like,			
SMa1550	response regulator transcription factor(SM2011_RS04260)	Sinorhizobium meliloti 2011	GO:0000160~phosphorelay signal transduction system,GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR000792:Transcription regulator LuxR, C-terminal,IPR001789:Signal transduction response regulator, receiver domain,IPR011006:CheY-like superfamily,IPR016032:Signal transduction response regulator, C-terminal effector,		SM00421:HTH_LUXR,SM00448:REC,					KW-0238~DNA-binding,	KW-0597~Phosphoprotein,	DOMAIN:HTH luxR-type,DOMAIN:Response regulatory,REGION:Disordered,			
SMc03046	response regulator transcription factor(SM2011_RS17755)	Sinorhizobium meliloti 2011	GO:0000160~phosphorelay signal transduction system,GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR001789:Signal transduction response regulator, receiver domain,IPR001867:Signal transduction response regulator, C-terminal,IPR011006:CheY-like superfamily,IPR016032:Signal transduction response regulator, C-terminal effector,		SM00862:SM00862,							DNA_BIND:OmpR/PhoB-type,DOMAIN:OmpR/PhoB-type,DOMAIN:Response regulatory,			
SMa2410	rhizobactin siderophore biosynthesis protein RhbF(rhbF)	Sinorhizobium meliloti 2011	GO:0019289~rhizobactin 1021 biosynthetic process,			IPR007310:Aerobactin siderophore biosynthesis, IucA/IucC, N-terminal,IPR022770:FhuF/siderophore biosynthesis protein, C-terminal,												
SMc00991	spermidine/putrescine ABC transporter substrate-binding protein(SM2011_RS18695)	Sinorhizobium meliloti 2011	GO:0015846~polyamine transport,	GO:0042597~periplasmic space,	GO:0019808~polyamine binding,	IPR001188:Bacterial periplasmic spermidine/putrescine-binding protein,IPR006059:Bacterial extracellular solute-binding, family 1,			KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,							
SMc02882	sulfate transporter family protein(SM2011_RS15375)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,			
SMc01778	transcription antitermination factor NusB(nusB)	Sinorhizobium meliloti 2011	GO:0006353~DNA-templated transcription, termination,GO:0006355~regulation of transcription, DNA-templated,GO:0031564~transcription antitermination,		GO:0003723~RNA binding,	IPR006027:NusB/RsmB/TIM44,IPR011605:NusB antitermination factor,			KW-0804~Transcription,KW-0805~Transcription regulation,KW-0889~Transcription antitermination,				KW-0694~RNA-binding,		DOMAIN:NusB,			
